processed_tokens,class_label
"['turkcell', 'muzikten', '50', 'sarki', 'hediye', 'mesaji', 'fake', 'mi', 'em', 'olamadim', 'dur', 'yer', 'niye', 'hediye', 'yollasin', 'turkcell', 'diye']",Negative
"['hayattansogutanseyler', 'onemli', 'bir', 'mesaj', 'bekle', 'gel', 'msjin', 'turkcell', 'de', 'ol', 'kafasi']",Negative
"['bok', 'gibi', 'telefon', 'blackberry', '2ay', 'ol', 'hala', 'bis', 'paket', 'gormeyen', 'bi', 'cihazsin', 'turkcell', 'care', 'bulamadi', 'teknik', 'servistebi', 'muhattap', 'bile', 'yok']",Negative
"['kampanya', 'smslerinden', 'başka', 'iletişim', 'kur', 'turkcell', 'ödül', 'al', 'herkes', 'birbiri', 'ağırla', 'hayat', 'fayda', 'güzel']",Negative
"['turkcell', 'sanki', 'avea', 'dan', 'çok', 'fark']",Negative
"['sanir', 'artik', 'vodafone', 'kullanicisi', 'olucam', 'hehehe', 'hoscakal', 'turkcell', 'd']",Negative
"['sevgilim', 'turkcell', 'diye', 'kaydet', 'kimse', 'gel', 'mesaj', 'bakmıyo', 'artık', 'akıl', 'bulun']",Negative
"['ohaaa', 'o', 'faturaa', 'ne', 'turkcell', 'soy', 'mı', 'karar', 'verdın', 'biz']",Negative
"['bu', 'hesabi', 'ergen', 'mi', 'yonetiyordur', 'ne', 'kurum', 'kimlik', 'falan', 'nere']",Negative
"['dur', 'bir', 'mesaj', 'atay', 'sev', 'gel', 'zannet', 'turkcell']",Negative
"['kahret', 'cok', 'artist', 'turkcell', 'ben', 'espri', 'yapiyoor', 'd']",Negative
"['mesaj', 'ol', 'bonus', 'turkcell', 'flex', 'bbmden', 'bc', 'facebook', 'oyun', 'hediye', 'allam', 'nolcak', 'ben', 'haliiim']",Negative
"['mesajlarim', 'neden', 'iletilmiyo', 'turkcell']",Negative
"['neymis', 'efendi', 'turkcell', '4', 'cekermis', '100', 'uzer', 'heralde', 'telefon', 'faturasina', 'odedigim', 'para', 'haram', 'zikkim', 'olsn', 'hic', 'bir', 'yer', 'cekmyor']",Negative
"['merk', 'edyrm', 'acaba', 'bu', 'fiyatlari', 'aciklarken', 'rakip', 'firma', 'ile', 'kiyas', 'yapiyormsnzz', 'yad', 'neden', 'bukadr', 'yuksek', 'diyormsnzz']",Negative
"['turkcell', 'kendı', 'sorun', 'cozemezkınasıl', 'turkcell', 'cozum', 'merkezı', 'uretsın']",Negative
"['turkcell', 'i̇n', 'tari̇fe', 'politika', 'her', 'tarife', 'açık', 'bir', 'kapı', 'bırak', 'fatura', 'fazla', 'ama', 'kitap', 'uygun', 'para', 'ödetti̇ri̇yor']",Negative
"['25', 'dakika', 'bu', 'durum', 'bekle', 'turkcell', '3g', 'sıç', 'durum']",Negative
"['siz', 'cevap', 'bekle']",Negative
"['1994', 'yıl', 'bu', 'zaman', 'kadar', 'kullan', 'turkcell', 'hat', 'turkcell', 'tutu', 'dolayı', 'protesto', 'ol', 'diye', 'kapa', 'yüküm', 'hafifle']",Negative
"['nasıl', 'bir', 'bayi', 'sistem', 'var', 'ki', 'anne', 'kimlik', 'bilgi', 'imza', 'kadar', 'her', 'şe', 'kopya', 'et']",Negative
"['evet', 'la', 'd', 'ama', 'abi', 'türk', 'cok', 'kazık']",Negative
"['yaziklar', 'ol', 'turkcell', 'yaziklar', 'ol', 'armes', 'group']",Negative
"['ses', 'kısıldıı', 'içn', 'turkcell', 'ben', 'ses', 'tanı', 'waaow', 'de', 'ki', 'gerçekten', 'güwenli', 'de', 'ben', 'iş', 'nası', 'halletcem']",Negative
"['4', 'ay', 'önce', 'al', 'telefon', 'sonunda', 'boz', 'bu', 'kadar', 'dayan', 'bile', 'mucize', 'teşekkür', 'turkcell']",Negative
"['depremzede', 'nin', 'yan', 'deyip', 'sor', 'ertelediginiz', 'fatura', 'toplu', 'geçir', 'turkcell', 'bağ', 'hayat']",Negative
"['dir', 'dir', 'dir']",Negative
"['besiktas', 'metropol', 'subeniz', 'oldukca', 'ukela', 'bu', 'turkcel', 'hic', 'yakismadi', 've', 'calisanlariniz', 'yurt', 'disi', 'paket', 'bilmiyorlae']",Negative
"['hayattansogutanseyler', 'uyku', 'en', 'guzel', 'yerinde', 'turkcell', 'mesaj', 'gel']",Negative
"['sebep', 'yer', 'hat', 'ara', 'kapa', '8', 'ay', 'önce', 'ver', 'evrak', 'fotokopi', 'tekrar', 'iste', 'gün', 'derebeyi', 'lanet', 'adam']",Negative
"['biri', 'aradigimda', 'sinyal', 'ses', 'sonra', 'mesaj', 'birakinizi', 'duy', 'hemen', 'sonra', 'gel', 'mesaj', 'turkcell', 'sapik', 'oldugu', 'izlenim', 'uyandiriyor']",Negative
"['sadece', '1', 'dakika', 'kal', 'diye', 'ben', 'random', 'gül', 'dalga', 'geç', 'sanki', 'sen', '1', 'dakika', 'kal']",Negative
"['muzık', 'paketı', 'yapcaz', 'dıyıp', '10tlni', 'al', 'bırsey', 'yap', 'turkcell', 'eskı', 'sevgılınızle', 'kankıymıs', 'kız', 'han', 'sovmek', 'ısterseniiz']",Negative
"['2011', 'yilinin', 'en', 'iyi', 'reklam', 'yap', 'gsm', 'operatoru', 'kullaniyorum']",Negative
"['bide', 'platin', 'musteriyiz', 'hic', 'biseyden', 'haber', 'ol', '4', 'saat', 'once', 'bilet', 'aldi', 'bu', 'ben', 'yapilir', 'mi']",Negative
"['ananida', 'al', 'git', 'turkcell', 'yok', 'cok', 'karde', 'gelicek', 'sen', 'coooookk']",Negative
"['turkcell', '32000000', 'adam', 'memnun', 'et', 'kolay', 'değil', 'bil', 'ama', 'şu', 'biz', 'yaşamkent', 'baz', 'istasyon', 'bi', 'hallet', 'şık', 'ol', 'mı']",Negative
"['2012', 'bahcelievlerinde', 'turkcell', 'çek', 'dagda', 'bayır', 'reklam', 'yap', 'olmuyo', 'bu', 'is', 'ilk', 'fırsat', 'hat', 'değiş']",Negative
"['sen', 'o', 'mesaj', 'bekle', 'o', 'yerine', 'turkcell', 'mesaj', 'at', 'yaişte', 'öyle', 'berbat', 'bir', 'şey', 'daha', 'yok']",Negative
"['bu', 'turkcell', 'vınn', 'ne', 'ayak', 'ya', 'çekmiyoooooorrr', 'sinir', 'ol', 'peh']",Negative
"['sen', 'degil', 'iphone', 'patates', 'al', 'artik']",Negative
"['sen', 'ne', 'kadar', 'salak', 'bir', 'operatör', 'turkcell', 'ya', 'gece', '1', 'aynı', 'mesaj', '14', 'kere', 'üst', 'üste', 'gönder', 'mi', 'ya', 'uy', 'ya', 'erken', 'kalk']",Negative
"['internet', 'hizinda', 'ttneti', 'arattigin', 'icin', 'cok', 'tesekkur', 'et', 'turkcell']",Negative
"['2', 'tl', 'için', 'mesaj', 'hak', 'yen', 'turkcell', 'bu', 'sen', 'hiç', 'yakış', 'her', 'ay', 'paşa', 'paşa', '12', 'tl', 'bayıl', 'sen', 'ne', 'ol', 'ki', 'kıyak', 'geç']",Negative
"['belki', 'de', 'de', 'ilk', 'kez', 'siz', 'son', 'kadar', 'katılıyormturkcell', 'acun', 'ortaklık', 'nebütün', 'gece', '5', 'dakka', 'birturkcell', 'reklam', 'yayınlanıyr']",Negative
"['turkcell', 'kampanya', 'içerisndeki', 'süpriz', 'fatura', 'hayattansogutanseyler', 'de', 'biri', 'ol', 'değer', 'konu', 'müzdarip', 'varmı']",Negative
"['bu', 'saat', 'telefon', 'fatura', 'mı', 'gönder', 'be', 'turkcell', 'ben', 'şimdi', 'nasıl', 'huzur', 'uyu']",Negative
"['müşteri', 'cekim', 'güç', 'gibi', 'kaybet', 'turkcellcekimgucu', 'ff']",Negative
"['bug', 'aradigim', 'butun', 'turkcell', 'telefon', 'telesekreter', 'cikmasi', 'ama', 'hepsi', 'bu', 'sasirmasi', 'bir', 'tur', 'turkcell', 'gocugu', 'degil', 'de', 'ne']",Negative
"['öde', 'aramlari', 'cevaplayip', 'haber', 'ol', 'odediginiz', '29krş', 'lari', 'talep', 'ettiginizde', 'geri', 'odenecegini', 'bil', 'mu', 'bil']",Negative
"['sabah', 'sabah', 'turkcell', 'müşteri', 'hizmet', 'telesekreter', 'kavga', 'et', 'ne', 'salak', 'bi', 'kadın', 'o', 'yaa']",Negative
"['kuzu', 'bug', 'msj', 'hak', 'bıttı', 'ya', 'turkcel', 'son', 'dakka', 'gol', 'caktı', 'ben', 'ama', 'msn', 'ye', 'gel', 'gır', 'gır', 'yap', 'ozledım', 'sen', 'samaya', 'yap']",Negative
"['i̇ncelemek', '1', 'halt', 'yaramıyori̇zmirin', 'en', 'işlek', 'yer', '4', 'ti̇mi', 'gezdimampsadece', '1', 'tane', '4s', 'var', 'ora', 'da', 'beyaz', 'yokbu', 'mu', 'kalite']",Negative
"['limit', 'internet', 'diye', 'sat', 'tarife', '100gb', 'kota', 'ol', 'çok', 'saçma', 'teşekkür', 'superonline']",Negative
"['superonline', 'iş', 'ol', 'fiber', 'internet', 'hizmet', 'yok', 'biz', 'binadaapartman', 'ol', 'başvur', 'gerek', 'vss']",Negative
"['bir', 'mesaj', 'at', 'mesaj', 'ses', 'şok', 'ifade', 'noooolur', 'o', 'ol', 'say', 'abone', 'amk', 'turkcell']",Negative
"['sırf', 'bu', 'uygula', 'mesaj', 'yüz', 'bık', 'de', 'bravo']",Negative
"['dıtdıt', 'dıdıt', 'dıııttt', 'turkcell', 'göt', 'koy']",Negative
"['çorlu', 'merkez', '3g', 'yayın', 'var', 'iken', '24', 'ay', 'abone', 'ol', 'multivinn', 'aldım20', 'gün', 'sonra', '3g', 'kesildinedenin', 'sor', 'şu', 'an', 'öyle', 'de']",Negative
"['küs', 'la', 'turkcell', 'ben', 'o', 'mesaj', 'cevap', 'ver', 'o', 'ise', 'hata', 'dio', 'çok', 'oç', 'bu', 'turkcell', 'd', 'küs', 'işteee', 'd']",Negative
"['san', 'oda', 'ara', 'sıra', 'tel', 'cekmıo', 'dakka', 'bası', 'kım', 'aramıs', 'gelıyo', 'turkcell', 'iyi', 'can', 'sık', 'basladın']",Negative
"['ekran', 'jelatin', 'turkcell', '40', 'lira', 'iken', 'telefon', '5', 'lira', 'kazık', 'kol', 'boy']",Negative
"['mesaj', 'bekle', 'sürekli', 'telefon', 'titre', 'gibi', 'hisset', 've', 'sonunda', 'titre', '1', 'yeni', 'mesaj', 'bankaturkcell', 'buboyledir']",Negative
"['bu', 'internet', 'bağlantı', 'sorun', 'yaşa', 'bir', 'ben', 'mi', 'yok', 'yaygın', 'bir', 'sorun', 'mu', 'merak', 'et']",Negative
"['bu', 'turkcell', 'iyi', 'sinir', 'boz', 'basladi', 'kafa', 'göre', 'paket', 'al', 'yenile']",Negative
"['fiyat', 'acisindan', 'gayet', 'iyi', 'ben', '1000', 'dakika', 'avea', 'ici', 'ayni', 'paket', '120', 'dk', 'her', 'yone', 'turkcell', 'biraz', 'da', 'hirsiz']",Negative
"['lanet', 'olası', 'turkcell', '2gün', 'fatura', 'geç', 'öde', 'öl', 'hemen', 'kapa', 'hat', 'ara', 'allah', 'ya']",Negative
"['kotan', '15', 'mbın', 'kal', 'ne', 'bil', 'mi', 'i̇nsafsızadi', 'türkcell']",Negative
"['ben', 'turkcell', 'kullan', 'ki']",Negative
"['neden', 'hep', 'istanbul', 'biraz', 'izmir', 'bir', 'seyler', 'yapsaniz']",Negative
"['günlük', 'vol', 'bil', 'kaç', 'sevgili', 'turkcell', 'bu', 'sen', 'son', 'mektup']",Negative
"['kardeş', 'tanıdıgım', 'bi', 'piskiyatır', 'var', 'numara', 'ver', 'tansaşturkcellavea', 'vb', 'gel', 'mesaj', 'o', 'da', 'at']",Negative
"['gerzekalı', 'd', 'turkcell', 'cekmıo', 'babaanne']",Negative
"['ile', 'ne', 'dusunerek', 'sistem', 'degistirdi', 'acaba', 'lutfen', 'bir', 'aciklama']",Negative
"['bu', 'hepsi', 'böle', 'digiturk', 'turkcel', 'telekom', 'soyguncu']",Negative
"['bu', 'salak', 'blackberry', 'paket', 'neden', 'güncelle', 'he', 'turkcell', 'de', 'güncelle']",Negative
"['murpa', 'cay', 'reklamindan', 'sonra', 'psikolog', 'destegi', 'al', 'karar', 'ver', 'once', 'turkcell', 'sonra', 'bu', 'bakalim', 'daha', 'ne', 'cikicak']",Negative
"['gercektenbiktim', 'avea', 'türkcell', 'vodefone', 'reklam', 'dan', 'tiskindimm', 'haaa']",Negative
"['cok', 'pahalisiniz', 'az', 'dakikali', 'bol', 'internet', 'uygun', 'fiyatli', 'paket', 'iste', 'mesela', '1gb', 'internet200dk', '40tl', 'gibi']",Negative
"['aa', 'ile', 'hattdan', 'cep', 'telefon', 'gel', 'gerek', 've', 'saçma', 'mesaj', 'iste', 'kim', 'sor', 'da', 'gönder']",Negative
"['normal', 'küçük', 'harf', 'sms', 'ata', 'turkcell', 'fatura', 'tutar', 'yad', 'son', 'öde', 'tarih', 'bilgi', 'için', 'at', 'sms', 'büyük', 'harf', 'ol']",Negative
"['1500', 'dklik', 'konusma', 'paket', '5', 'gunde', 'bitirebiliyormusum', 'turkcell', 'nasilda', 'salliyorr', 'ya', 'nasil', 'bit']",Negative
"['i̇stanbulun', 'orta', 'biz', 'ev', 've', 'dershane', 'telefon', 'çekmiyornerde', 'in', 'çekim', 'güç']",Negative
"['aradiginiz', 'kisi', 'bask', 'bi', 'görüsme', 'yapiyor', 'diyecegine', 'kim', 'görüsüyor', 'o', 'söyle', 'göz', 'gir', 'tcell']",Negative
"['turkcell', 'adam', 'gibi', 'saat', 'mesaj', 'at', 'öğren', 'artık']",Negative
"['ipadler', 'gümrük', 'takıl', 'kusur', 'bak', 'diye', 'mazeret', 'üre', 'dandik', 'operatör', 'bittabii', 'turkcell', 'dir']",Negative
"['turkcell', 'superonline', 'bir', 'milyon', 'ev', 'kapisina', 'fiber', 'internet', 'goturdu', 'biz', 'niye', 'yok', 'biz', 'niye', 'getir']",Negative
"['bu', 'ay', 'fatura', 'ben', 'sasirtmadigi', 'icin', 'tesekkurler', 'd']",Negative
"['ev', 'turkcell', 'hiç', 'bir', 'şekil', 'çek', 'incele', 'için', 'ne', 'yap', 'gerek', 'acaba', 'teşekkür']",Negative
"['bu', 'turkcell', 'in', 'kamil', 'koç', 'ile', 'yap', 'kampanya', 'anlaşma', 'anla', 'beri', 'gelsinkampanyalı', 'bilet', 'nasıl', 'alın', 'bilgi', 'ben', 'bula']",Negative
"['bu', 'ay', 'turkcell', 'fatura', 'yuvarla', 'fark', 'diye', 'bir', 'kalem', 'var', 'bedava', 'de', 'servis', 'de', 'para', 'al']",Negative
"['önce', 'iletim', 'rapor', 'geliyo', 'sonra', 'bak', 'ilet', 'bekle', 'turkcell', 'sen', 'ben', 'dalga', 'geciyosun', 'acebaa']",Negative
"['her', 'ay', 'ben', 'siz', '1000', 'tl', 'yakin', 'para', 'oduyorum', 'hizmet', 'iste']",Negative
"['ol', 'yer', 'kontör', 'ye', 'turkcell', 'i', 'kına', 'haber', 'ol']",Negative
"['bide', '4', 'çek', 'diyoya', 'çekmiyovın', 'almstm', 'çek', 'geri', 'almadilarzorla', 'iade', 'ettms']",Negative
"['bugün', 'de', 'mesaj', 'at', 'kesin', 'başka', 'biri', 'var']",Negative
"['bu', 'turkcell', 'ben', 'haber', 'sms', 'paket', 'yenile', 'ya', 'nasıl', 'gıcık', 'ol', 'belli', 'değil']",Negative
"['turkcell', 'yağ', 'kurşun', 'gel', 'emiiiiii']",Negative
"['unut', 'galiba', 'biz', 'yılbaşı', 'geç', '1314', 'gün', 'felan', 'ol']",Negative
"['bu', 'sacma', 'sapan', 'sinir', 'boz', 'reklam', 'furyasi', 'ne', 'ya', 'sahanli', 'turkcell', 'bonus', 'card', 'kafa', 'reklami', 'aytac', 'iti']",Negative
"['sans', 'yazin', 'turkcell', 'gonderin', 'sonra', 'faturanizda', 'gorursunuz', 'ne', 'kadar', 'sansli', 'oldugunuzu', 'ben', 'cok', 'sansliymisim', 'ama', 'coooookk']",Negative
"['iş', 'de', 'gör', 'avea', 'yeterince', 'iş', 'yara', 'hadi', '3', 'katı', 'öde', 'tcelle', 'geç', 'de', 'de', 'gerek', 'yok', 'hiç']",Negative
"['bis', 'servis', 'tarife', 'bir', 'alt', 'kademe', 'in', 'uvey', 'evlat', 'muamele', 'goruyorsak', 'is', 'var', 'sen', 'turkcell']",Negative
"['sabah', 'afyon', 'patla', 'tlf', 'çal', 'actiginda', 'turkcell', 'band', 'kay', 'ol', 'anla', 'an', 'iç', 'söyle']",Negative
"['saat', '0044', 'hala', 'besin', 'sayfadayim', 'turkcell', 'bak', 'bu', 'son', 'disi', 'yakarisim']",Negative
"['bir', 'de', 'fsm', 'köprü', 'üzeri', 'geç', '3g', 'bağlantı', 'edgee', 'düş', 'hep', 'uyuz', 'ol', 'hala', 'da', 'uyuz', 'ol', 'teşekkür']",Negative
"['dur', 'bi', 'mesaj', 'atay', 'sev', 'zannetsinturkcel']",Negative
"['sen', 'sev', 'dit', 'dit', 'diritdit', 'sen', 'nefret', 'et', 'turkcell', 'degistirir']",Negative
"['bu', 'daha', 'guzel', 'bir', 'haber', 'ol', 'turkcell', 'baz', 'istasyon', 'sok', 'sukurler', 'ol', 'her', 'kim', 'emegi', 'var', 'binlerce', 'kez', 'tesekkurler']",Negative
"['bu', 'bi', 'cevap', 'yaz', 'görim', 'ben', 'siz', 'gerçi', 'siz', 'cevap', 'at', 'direkt', 'dava', 'ıvır', 'zıvır', 'takıl', 'bkz', 'incisözlükdigiturk']",Negative
"['en', 'bekle', 'an', 'bi', 'msj', 'gelir', 'heyecan', 'aç', 'için', 'sabırsızlanırsn', 'bi', 'bakmışsınkiki', 'turkcell', 'de', 'gel', 'yıkıldığıman']",Negative
"['eger', 'ben', 'ulasamayan', 'var', 'bu', 'neden', 'dir', 'is', 'bil']",Negative
"['bu', 'yüz', 'turkcell', 'de', 'iste', 'ama', 'hepsi', 'aynı', 'bkun', 'laciverti']",Negative
"['bugün', 'tam', '23', 'kez', 'ara', 'superonline', 'de', 'ne', 'anla']",Negative
"['turkcell', 'kıl', 'sanane', 'yap', 'yap', 'ekmek', 'yok', 'sen']",Negative
"['oc', 'turkcell']",Negative
"['sosyal', 'medya', 'serkan', 'bey', 'ile', 'görüş', 'lütfen', 'türkçe', 'yi', 'iyi', 'telaffuz', 'et', 'diksiyon', 'düzgün', 'bir', 'kişi', 'ara', 'mi']",Negative
"['yaaa', 'sız', 'nsl', 'bır', 'alt', 'yap', 'var', 'anlamadımmmhattım', 'kapalıııııııı', 'heyooo', 'siz', 'dıyorummm', 'bır', 'çözümmmmm']",Negative
"['cep', 'telefon', 'su', 'an', 'ulasilmaz', 'durumdakendi', 'capinda', 'kapandinedeni', 'belli', 'diilturkcell', 'acik', 'de', 'ama', 'kendi', 'tcelli', 'bile', 'takmiyorr']",Negative
"['artık', 'yet', 'çek', 'telefon', 'sertab', 'erener', 'corluya', 'yolla', 'bak', '4', 'çek', 'ol', 'mı']",Negative
"['gökdelen', 'çek', 'laf', 'turkcell', 'için', 'doğru', 'çık', 'gazete', 'zirt', 'pirt', 'kes']",Negative
"['o', 'değil', 'de', 'turkcell', 'sen', 'teşekkür', 'et', 'bu', 'tvitimde8binküsür', 'dk', 'var', 'ben', 'sadece', 'trkcll', 'ile', 'konuşabileceğimniye', 'her', 'yön', 'değil']",Negative
"['oda', 'arkadaş', 'ben', 'mesaj', 'at', 'gel', 'gayet', 'o', 'operatör', 'de', 'ben', 'hala', 'yolla', 'amaaa', 'o']",Negative
"['sanir', 'turkcell', 'ben', 'kazikladi']",Negative
"['ne', 'zaman', 'bu', 'telefon', 'makul', 'fiyat', 'el', 'gececekhem', '24', 'ay', 'taahut', 'hemde', 'dunyanin', 'faturasi', 'odeniyorbiz', 'mi', 'cok', 'safiz', 'acaba']",Negative
"['982', 'oraninda', 'kapsam', 'alani', 'ol', 'turkcell', 'kapsam', 'alani', 'ol', 'o', '18', 'lik', 'alan', 'denk', 'gelmekkk', 'ne', 'ya']",Negative
"['hat', 'türkcell', 'mi', 'çok', 'dolandır', 'ben', 'vınn', 'kullan', 'epey', 'para', 'öde', 'pek', 'faydalan', 'keşke', 'bu', 'daha', 'evvel', 'akl', 'et']",Negative
"['ben', 'kazık', 'yemek', 'bitap', 'hal', 'dusuren', 'turkcell', 'amcabana', 'bu', 'ay', 'heryone', '100', 'dk', 've', '300', 'sms', 'verdisagolsun', 'varol']",Negative
"['turkcell', 'in', 'allah', 'belasini', 'ver', '540', 'tl', 'gel', 'ne', 'bicim', 'paket', 'var', 'yok', 'ben', 'mi', 'cok', 'konusuyorum', 'yaa']",Negative
"['elektro', 'wortt', 'azina', 'siçsin', 'turksel', 't20', 'sen', 'emii', 'kakaldınız', 'la', 'ben', 'bu', 'çöp']",Negative
"['0000', 'da', 'turkselden', 'mesaj', 'gel', 'llah', 'belani', 'ver', 'turksel']",Negative
"['36', 'saat', 'geç', 'hala', 'bekle', 'ara', 'illa', '48', 'saat', 'ol', 'gerek', 'çözüm', 'merkez', 'ben', 'dönüş', 'yap', 'için', 'çok', 'merak', 'et']",Negative
"['cadde', 'bi', 'turkcell', 'bayii', 'ama', 'son', 'kaalandi']",Negative
"['sarj', 'alet', 'is', 'yerinde', 'unut', 'aveamin', 'smsi', 'bitti', 'yedek', 'hat', 'turkcell', 'attirdigim', '20', 'tl', 'de', 'gel', 'orta', 'kalakaldim']",Negative
"['lanet', 'ol', 'turkcell', 'de']",Negative
"['sen', 'ben', 'delir', 'turkcell']",Negative
"['öğlen', 'at', 'mesaj', 'şimdi', 'iletiliyoroha', 'turkcell']",Negative
"['ne', 'yap', 'yap', 'turkcell', 'ben', 'yine', 'de', 'geçir', 'takilipkaliyorum']",Negative
"['turkcell', 'de', 'artık', 'şu', 'kadar', 'para', 'şu', 'saat', 'kadar', 'şu', 'kadar', 'konuş', 'sms', 'leri', 'gelsi̇n', 'i̇stemi̇yorum']",Negative
"['bugün', 'hiç', 'mesaj', 'at', 'hayır', 'küs', 'mü', 'yok', 'rahat', 'mı']",Negative
"['bu', 'ara', 'süperonline', 'internet', '50', 'gb', 'download', 'sonra', 'hızınıı', '10', 'mbt', 'ten', '1', 'mbt', 'e', 'düşürüyomuşhaberiniz', 'olasınırsız', 'diye', 'gaza', 'gel']",Negative
"['madem', 'hayat', 'paylasınca', 'guzel', 'paylasım', 'fatura', 'sen', 'ozaman', 'amık']",Negative
"['sozde', 'ben', 'superonline', '25', 'mhz', 'kullaniyorum', 'ama', 'yalannn', 'hepsi', 'yalannn']",Negative
"['ben', 'bu', 'gsm', 'ile', 'alaka', 'ne', 'olucak', 'turkcell', 'msj', 'yolla', '75', 'gün', 'tl', 'yükle', 'şikayetci', 'el', 'ol', 'çöp', 'atıcam', 'telefonuda']",Negative
"['48', 'saat', 'daha', 'bekle', 'offff']",Negative
"['artık', 'superonlinei', 'iptal', 'et', 'zor', 'kalıcam', 'bık', 'ama', 'internet', 'geri', 'düzeldibir', 'tane', 'youtube', 'video', 'bile', 'yükleyemiyr']",Negative
"['ay', '17', 'tl', 'verdigim', 'paket', 'googlea', 'dahi', 'gir', 'tum', 'yetkili', 'selam', 'ol']",Negative
"['biri', 'mesaj', 'bekledigin', 'zaman', 'hep', 'gerek', 'mesaj', 'gelir', 'hic', 'mesaj', 'at', 'arkadaslarn', 'mesaj', 'at', 'turkcell', 'sen', 'yalniz', 'birakmaz']",Negative
"['turkcell', 'paket', 've', 'reklamlarıni', 'duy', 'zor', 'miyimbir', 'soru', 'sor', 'için', 'anla', 'biraz', 'saygı', 'cırtcell', 'ne', 'müşteri', 'hizmet']",Negative
"['turkcellesavasimvar', 'siz', 'savaş', 'ac', 'hala', 'reklam', 'yap']",Negative
"['faturali', 'hattima', 'hic', 'bir', 'indirim', 'hediye', 'al', '20', 'tl', 'yukleyen', 'hazirkartliya', 'milyonlarca', 'dakika', 'hediye']",Negative
"['o', 'degil', 'de', 'turkcell', 'reklamlarinda', 'millet', 'kandiriyor', 'icloud', 'sanki', 'sadece', 'iphone', '4s', 'te', 'varmis', 'gibi', 'gostermisler']",Negative
"['maç', 'gol', 'elli', 'kere', 'yolla', 'hoş', 'ol', 'gol', 'ol', 'aynı', 'mesaj', '23', 'kere', 'gel', 'sabır', 'sına', 'resmen']",Negative
"['kabiliyet', 'yoksun']",Negative
"['telefon', 'gizli', 'numara', 'ara', 'hat', 'geç', 'teklif', 'et', 'tiksin', 'geç', 'var', 'da', 'geç']",Negative
"['dedileri̇steğimi', 'şirket', 'bildiridim', 'o', 'superonline', 'müracatta', 'bulun', 'süperonlinein', 'cevap', 'çok', 'saygı']",Negative
"['lanet', 'ol', 'turkcell', 'faturami', 'kontrol', 'et', 'fln', 'iste', 'birak', 'artik', 'pes']",Negative
"['la', 'ibne', 'bu', 'internet', 'girenle', 'acep', 'turkiyeden', 'değil', 'mi', 'fiber', 'kablo', 'göt', 'gir']",Negative
"['küçük', 'paket', 'üye', 'ol', 'gold', 'paket', 'para', 'öde', 'acaba', 'ne', 'ne', 'iyi', 'öztürkcelleşmişsiniz', 'maaşallah']",Negative
"['250', 'mb', '7', 'lira', '50', 'mb', 'icin', '3', 'lira', 'oduyoruz', 'somur', 'turkcell', 'gozun', 'doy', 'turkcell']",Negative
"['kurtul', 'artık', 'sen', 'turkcell', 'en', 'büyük', 'vodafone']",Negative
"['bu', 'turkcell', 'iyi', 'uç', 'amk', 'yok', '20', 'yük', '120', 'al', '40', 'yük', '400', 'al', 'hesapla', 'göre', '30bin', 'tl', 'yükle', 'şirket', 'üst', 'yap']",Negative
"['sevgili', 'sanki', 'ya']",Negative
"['her', 'şirket', 'amaç', 'hiyerarşi', 'var', 'ya', 'vizyon', 'misyon', 'vs', 'turkcell', 'misyon', 'da', 'müşteri', 'ırz', 'geç']",Negative
"['mesaj', 'yollamiyor', 'su', 'an', 'sorun', 'mu', 'var', 'acaba']",Negative
"['oç', 'turkcell']",Negative
"['iphone', '4s', 'al', 'icin', 'i', 'bekle', 'hata', 'mi', 'yaptim', 'hediye', 'verdiginiz', '1800dk', 'ı', 'kullandim', 'diye', 'alamiyorum', 'bu', 'ne', 'sacmalik']",Negative
"['kubat', 'turkcell', 'reklam', 'son', 'halka', 'şeker', 'bağlıyacak', 'diye', 'öylesine', 'kork', 'ki']",Negative
"['dur', 'şu', 'bi', 'mesaj', 'at', 'da', 'sevgili', 'gel', 'sans', 'heycanlansın', 'turkcell']",Negative
"['kork', 'yakın', 'bütün', 'reklam', 'halk', 'müzik', 'çal', 'biri', 'halk', 'sadece', 'bu', 'ol', 'söyle', 'akp', 'turkcell']",Negative
"['san', 'turkcel', 'ben', 'asık', 'bu', 'satte', 'ben', '3', 'tane', 'msj', 'at', 'd']",Negative
"['eti', 'turkcell', 'subesi', 'tarafindan', 'tarafima', 'hediye', 'edilmistir', 'bu', 'istiyosan', 'turkcell', 'git', 'azicik', 'sevimli', 'ol', 'calis']",Negative
"['edge', 'ne', '3g', 'ne', 'tukureyim', 'turkcellzorla', 'adami', 'ozturkcelli', 'yapacaksin']",Negative
"['telefon', 'boz', 'sonra', 'turkcell', 'gel', '3', 'yedek', 'telefon', 'bozuk', 'çık', 'şu', 'an']",Negative
"['şeref', 'onur', 'tamamen', 'kapitalist', 've', 'hile', 'bir', 'firma', 'siz', 'öde', 'ariyorlar', 'ya', 'ilave', 'çal', '29', 'krs']",Negative
